1363568810.7 1 1 1363568813
1363568844.8 2 1 1363568848
1363594171.9 1 1 1363594177
1363594221.1 2 1 1363594226
1363633075.7 1 1 1363633073
1363633115.8 2 1 1363633122
1363676892.1 1 1 1363676895
1363676935.4 2 1 1363676936
1363679338.6 1 1 1363679345
1363679370.7 2 1 1363679373
1363714579.6 1 1 1363714577
1363714610.7 2 1 1363714612
1363719398.9 1 1 1363719402
1363719423.9 2 1 1363719430
1363719876.3 1 1 1363719873
1363719917.5 2 1 1363719922
1363727433.2 1 1 1363727434
1363727466.2 2 1 1363727470
1363727491.3 1 1 1363727497
1363727543.4 2 1 1363727546
1363727623.7 1 1 1363727627
1363727645.7 2 1 1363727648
1363765865.0 1 1 1363765870
1363765895.1 2 1 1363765898
1363782391.7 1 1 1363782395
1363782426.8 2 1 1363782431
1363805428.6 1 1 1363805430
1363805479.7 2 1 1363805481
1363813845.7 1 1 1363813846
1363813879.8 2 1 1363813884
1363814958.0 1 1 1363814958
1363814993.1 2 1 1363814996
1363852838.7 1 1 1363852843
1363852876.8 2 1 1363852879
1363853729.7 1 1 1363853729
1363853741.7 2 1 1363853750
1363890607.3 1 1 1363890608
1363890640.4 2 1 1363890640
1363890854.0 1 1 1363890859
1363890882.1 2 1 1363890885
1363896457.1 1 1 1363896463
1363896517.2 2 1 1363896519
1363898613.0 1 1 1363898611
1363898643.1 2 1 1363898645
1363938630.1 1 1 1363938636
1363938673.1 2 1 1363938673
1363938749.5 1 1 1363938750
1363938773.6 2 1 1363938776
1363970500.9 1 1 1363970500
1363970616.3 2 1 1363970616
1363970704.6 1 1 1363970710
1363970755.7 2 1 1363970759
1363978277.3 1 1 1363978280
1363978332.5 2 1 1363978338
1364024602.2 1 1 1364024603
1364024632.2 2 1 1364024632
1364062662.5 1 1 1364062666
1364062696.6 2 1 1364062702
1364111795.4 1 1 1364111801
1364111844.5 2 1 1364111851
1364112213.6 1 1 1364112218
1364112239.7 2 1 1364112240
1364151660.0 1 1 1364151666
1364151719.1 2 1 1364151722
1364165541.2 1 1 1364165545
1364165587.3 2 1 1364165594
1364198631.3 1 1 1364198636
1364198658.5 2 1 1364198660
1364198968.5 1 1 1364198973
1364198995.6 2 1 1364198998
1364199022.6 1 1 1364199023
1364199038.6 2 1 1364199042
1364217686.0 1 1 1364217688
1364217710.1 2 1 1364217710
1364228150.4 1 1 1364228155
1364228182.6 2 1 1364228184
1364228812.3 1 1 1364228813
1364228866.4 2 1 1364228866
1364232771.3 1 1 1364232775
1364232803.4 2 1 1364232813
1364238393.6 1 1 1364238396
1364238417.6 2 1 1364238419
1364238994.3 1 1 1364238997
1364239016.3 2 1 1364239020
1364249235.2 1 1 1364249238
1364249267.3 2 1 1364249268
1364283156.7 1 1 1364283160
1364283205.8 2 1 1364283211
1364283765.4 1 1 1364283761
1364283775.5 2 1 1364283780
1364284619.0 1 1 1364284621
1364284642.1 2 1 1364284643
1364298847.5 1 1 1364298850
1364298908.7 2 1 1364298913
1364322893.8 1 1 1364322892
1364322936.0 2 1 1364322937
1364323225.7 1 1 1364323229
1364323250.8 2 1 1364323254
1364329366.9 1 1 1364329370
1364329425.0 2 1 1364329428
1364359630.2 1 1 1364359635
1364359665.2 2 1 1364359670
1364373786.6 1 1 1364373787
