1363876957.0 1 1 1363876956
1363878007.8 2 1 1363878011
1363878336.9 1 1 1363878340
1363878406.0 2 1 1363878404
1363878727.0 1 1 1363878726
1363878776.1 2 1 1363878777
1363879101.1 1 1 1363879100
1363879135.2 2 1 1363879138
1363883035.7 1 1 1363883036
1363883926.3 2 1 1363883927
1363884246.1 1 1 1363884249
1363884310.3 2 1 1363884308
1363884636.2 1 1 1363884639
1363884685.3 2 1 1363884690
1363885010.4 1 1 1363885008
1363885042.4 2 1 1363885047
1363976410.1 1 1 1363976413
1363977454.1 2 1 1363977451
1363977776.0 1 1 1363977777
1363977866.2 2 1 1363977868
1363978181.0 1 1 1363978186
1363978232.2 2 1 1363978236
1363978556.2 1 1 1363978559
1363978596.3 2 1 1363978602
1364135762.0 1 1 1364135762
1364137108.6 2 1 1364137107
1364137431.7 1 1 1364137433
1364137528.1 2 1 1364137526
1364137851.9 1 1 1364137850
1364137911.1 2 1 1364137915
1364138227.9 1 1 1364138226
1364138269.0 2 1 1364138269
1364311269.8 1 1 1364311270
1364312371.2 2 1 1364312372
1364312692.1 1 1 1364312694
1364312770.4 2 1 1364312772
1364313097.2 1 1 1364313100
1364313148.3 2 1 1364313149
1364313472.3 1 1 1364313476
1364313512.4 2 1 1364313511
1364406084.8 1 1 1364406085
1364407089.7 2 1 1364407092
1364407407.6 1 1 1364407410
1364407477.8 2 1 1364407478
1364407798.6 1 1 1364407799
1364407848.8 2 1 1364407850
1364408173.7 1 1 1364408178
1364408210.8 2 1 1364408210
1364500605.2 1 1 1364500607
1364501868.0 2 1 1364501870
1364502193.8 1 1 1364502196
1364502285.1 2 1 1364502287
1364502614.0 1 1 1364502614
1364502674.1 2 1 1364502677
1364502989.1 1 1 1364502990
1364503034.2 2 1 1364503037
1364907232.2 1 1 1364907229
1364908394.2 2 1 1364908400
1364908715.1 1 1 1364908714
1364908790.3 2 1 1364908793
1364909105.3 1 1 1364909109
1364909158.5 2 1 1364909159
1364909480.5 1 1 1364909480
1364909520.6 2 1 1364909523
1364985437.7 1 1 1364985442
1364986393.4 2 1 1364986398
1364986718.4 1 1 1364986716
1364986777.6 2 1 1364986779
1364987093.9 1 1 1364987092
1364987145.1 2 1 1364987143
1364987469.1 1 1 1364987470
1364987504.3 2 1 1364987503
1365011249.3 1 1 1365011248
1365012434.2 2 1 1365012436
1365012692.1 1 1 1365012694
1365013185.4 2 1 1365013188
1365013502.3 1 1 1365013500
1365015145.0 2 1 1365015144
1365186780.5 1 1 1365186782
1365187754.1 2 1 1365187754
1365188081.1 1 1 1365188077
1365188174.3 2 1 1365188178
1365188500.3 1 1 1365188500
1365188564.6 2 1 1365188566
1365188890.6 1 1 1365188892
1365188936.7 2 1 1365188934
1365406022.9 1 1 1365406023
1365407078.9 2 1 1365407083
1365407400.7 1 1 1365407398
1365407463.9 2 1 1365407463
1365407789.7 1 1 1365407790
1365407839.8 2 1 1365407840
1365408164.0 1 1 1365408163
1365408199.2 2 1 1365408200
1365427465.6 1 1 1365427463
1365428439.2 2 1 1365428444
1365428760.1 1 1 1365428763
1365428839.4 2 1 1365428839
1365429165.3 1 1 1365429164
1365429217.5 2 1 1365429222
1365429540.3 1 1 1365429543
1365429579.5 2 1 1365429581
1365443512.6 1 1 1365443515
1365444800.1 2 1 1365444804
1365445065.9 1 1 1365445067
1365445691.7 2 1 1365445692
1365446009.6 1 1 1365446010
1365447387.5 2 1 1365447386
1365787904.3 1 1 1365787903
1365788765.7 2 1 1365788765
1365789084.4 1 1 1365789087
1365789148.4 2 1 1365789152
1365789474.2 1 1 1365789473
1365789514.1 2 1 1365789520
1365789835.0 1 1 1365789839
1365789864.0 2 1 1365789866
1365845423.7 1 1 1365845421
1365846429.9 2 1 1365846429
1365846755.7 1 1 1365846756
1365846831.7 2 1 1365846830
1365847160.4 1 1 1365847157
1365847209.4 2 1 1365847208
1365847535.2 1 1 1365847536
1365847571.2 2 1 1365847576
1365853955.0 1 1 1365853955
1365854880.6 2 1 1365854886
1365855208.4 1 1 1365855207
1365855325.3 2 1 1365855330
1365855644.0 1 1 1365855644
1365855705.0 2 1 1365855711
1365856033.8 1 1 1365856039
1365856079.8 2 1 1365856078
1365863596.6 1 1 1365863595
1365864504.0 2 1 1365864510
1365864823.8 1 1 1365864822
1365864953.8 2 1 1365864951
1365865274.6 1 1 1365865274
1365865341.7 2 1 1365865344
1365865665.5 1 1 1365865662
1365865715.5 2 1 1365865713
1365943328.7 1 1 1365943326
1365944199.2 2 1 1365944199
1365944457.1 1 1 1365944458
1365944882.9 2 1 1365944887
1365945207.6 1 1 1365945209
1365946520.7 2 1 1365946520
1366046369.6 1 1 1366046367
1366047158.1 2 1 1366047156
1366047483.9 1 1 1366047487
1366047555.8 2 1 1366047558
1366047874.5 1 1 1366047873
1366047917.6 2 1 1366047919
1366048235.3 1 1 1366048238
1366048265.3 2 1 1366048263
1366096611.4 1 1 1366096613
1366097467.8 2 1 1366097473
1366097790.6 1 1 1366097791
1366097885.5 2 1 1366097889
1366098210.3 1 1 1366098208
1366098265.3 2 1 1366098270
1366098585.1 1 1 1366098589
1366098622.0 2 1 1366098620
1366125853.2 1 1 1366125856
1366126588.7 2 1 1366126590
1366126916.4 1 1 1366126913
1366127010.4 2 1 1366127013
1366127336.1 1 1 1366127339
1366127393.1 2 1 1366127396
1366127711.9 1 1 1366127711
1366127751.8 2 1 1366127752
1366204055.2 1 1 1366204056
1366204954.6 2 1 1366204959
1366205273.3 1 1 1366205272
1366205360.3 2 1 1366205360
1366205679.1 1 1 1366205679
1366205734.1 2 1 1366205738
1366206053.8 1 1 1366206056
1366206093.8 2 1 1366206093
1366311034.1 1 1 1366311035
1366312073.4 2 1 1366312076
1366312330.2 1 1 1366312327
1366312781.9 2 1 1366312782
1366313110.7 1 1 1366313108
1366313776.2 2 1 1366313775
1366527204.9 1 1 1366527204
1366528198.2 2 1 1366528203
1366528524.0 1 1 1366528520
1366528621.9 2 1 1366528622
1366528944.7 1 1 1366528945
1366529005.6 2 1 1366529006
1366529335.4 1 1 1366529337
1366529387.4 2 1 1366529388
1366619753.2 1 1 1366619753
1366620529.6 2 1 1366620534
1366620846.4 1 1 1366620847
1366620910.3 2 1 1366620911
1366621236.2 1 1 1366621237
1366621285.2 2 1 1366621287
1366621611.0 1 1 1366621614
1366621644.0 2 1 1366621645
1366870539.9 1 1 1366870544
1366871283.4 2 1 1366871283
1366871605.2 1 1 1366871608
1366871663.2 2 1 1366871668
1366871981.0 1 1 1366871981
1366872016.9 2 1 1366872020
1366872340.7 1 1 1366872341
1366872370.7 2 1 1366872372
1366960338.0 1 1 1366960338
1366961197.5 2 1 1366961199
1366961524.2 1 1 1366961525
1366961607.2 2 1 1366961608
1366961929.0 1 1 1366961933
1366961979.9 2 1 1366961983
1366962303.7 1 1 1366962301
1366962337.7 2 1 1366962342
1367004490.5 1 1 1367004488
1367005115.1 2 1 1367005114
1367005442.8 1 1 1367005444
1367005497.8 2 1 1367005503
1367005817.6 1 1 1367005820
1367005854.6 2 1 1367005859
1367006178.4 1 1 1367006177
1367006206.4 2 1 1367006210
1367069530.0 1 1 1367069528
1367070339.5 2 1 1367070343
1367070665.2 1 1 1367070666
1367070747.2 2 1 1367070751
1367071070.9 1 1 1367071073
1367071124.9 2 1 1367071125
1367071445.8 1 1 1367071447
1367071481.8 2 1 1367071486
1367248372.7 1 1 1367248373
1367249292.1 2 1 1367249293
1367249550.9 1 1 1367249553
1367250009.7 2 1 1367250014
1367250330.5 1 1 1367250329
1367251527.7 2 1 1367251527
1367474686.3 1 1 1367474690
1367475721.6 2 1 1367475722
1367476045.4 1 1 1367476045
1367476128.3 2 1 1367476132
1367476451.1 1 1 1367476451
1367476506.0 2 1 1367476505
1367476825.8 1 1 1367476824
1367476864.8 2 1 1367476866
1367512801.4 1 1 1367512801
1367513534.0 2 1 1367513534
1367513857.7 1 1 1367513860
1367513926.7 2 1 1367513931
1367514248.5 1 1 1367514247
1367514293.5 2 1 1367514298
1367514623.3 1 1 1367514620
1367514657.2 2 1 1367514653
1367601588.5 1 1 1367601589
1367602281.0 2 1 1367602287
1367602599.8 1 1 1367602600
1367602661.7 2 1 1367602660
1367602990.5 1 1 1367602991
1367603035.5 2 1 1367603035
1367603366.2 1 1 1367603365
1367603399.2 2 1 1367603400
1367748572.8 1 1 1367748574
1367749620.1 2 1 1367749621
1367749878.9 1 1 1367749879
1367750475.4 2 1 1367750476
1367750794.2 1 1 1367750798
1367752164.3 2 1 1367752164
1367779850.2 1 1 1367779849
1367780490.7 2 1 1367780493
1367780808.6 1 1 1367780812
1367780876.5 2 1 1367780879
1367781199.4 1 1 1367781201
1367781246.4 2 1 1367781246
1367781574.1 1 1 1367781574
1367781605.1 2 1 1367781607
1368271001.4 1 1 1368270999
1368271631.9 2 1 1368271636
1368271955.7 1 1 1368271954
1368272029.6 2 1 1368272033
1368272345.4 1 1 1368272345
1368272394.4 2 1 1368272397
1368272721.1 1 1 1368272722
1368272756.1 2 1 1368272755
1368283650.4 1 1 1368283654
1368284254.9 2 1 1368284261
1368284572.7 1 1 1368284572
1368284645.7 2 1 1368284648
1368284962.5 1 1 1368284960
1368285007.4 2 1 1368285007
1368285322.2 1 1 1368285324
1368285354.2 2 1 1368285351
1368378262.7 1 1 1368378260
