1404061820.4 1 1 1404061816
1404063317.4 2 1 1404063318
1404065546.0 1 1 1404065538
1404066996.0 2 1 1404066995
1404069275.6 1 1 1404069270
1404070610.7 2 1 1404070608
1404072907.2 1 1 1404072900
1404074286.3 2 1 1404074286
1404076797.7 1 1 1404076793
1404078247.8 2 1 1404078244
1404080630.2 1 1 1404080629
1404081954.4 2 1 1404081952
1404084525.7 1 1 1404084522
1404085886.8 2 1 1404085884
1404088495.1 1 1 1404088494
1404089865.2 2 1 1404089866
1404092497.5 1 1 1404092492
1404093878.6 2 1 1404093875
1404096549.9 1 1 1404096546
1404097948.0 2 1 1404097943
1404100657.2 1 1 1404100652
1404102040.3 2 1 1404102041
1404104725.6 1 1 1404104721
1404106159.7 2 1 1404106158
1404108894.0 1 1 1404108889
1404110375.4 2 1 1404110372
1404112833.8 1 1 1404112829
1404114316.8 2 1 1404114314
1404117019.1 1 1 1404117017
1404118474.2 2 1 1404118474
1404121201.4 1 1 1404121197
1404125464.9 1 1 1404125461
1404126997.9 2 1 1404126999
1404129340.4 1 1 1404129335
1404131508.0 2 1 1404131503
1404133398.8 1 1 1404133396
1404137101.4 2 1 1404137097
1404139756.7 1 1 1404139754
1404142018.2 2 1 1404142015
1404144612.5 1 1 1404144610
1404146775.1 2 1 1404146771
1404149523.3 1 1 1404149523
1404151146.3 2 1 1404151146
1404153537.7 1 1 1404153532
1404157151.4 2 1 1404157147
1404159545.8 1 1 1404159543
1404161716.4 2 1 1404161713
1404163720.1 1 1 1404163715
1404165941.7 2 1 1404165938
1404168484.0 1 1 1404168480
1404170151.9 2 1 1404170148
1404172683.3 1 1 1404172683
1404174219.5 2 1 1404174219
1404176766.8 1 1 1404176765
1404178495.7 2 1 1404178495
1404181134.0 1 1 1404181133
1404182510.1 2 1 1404182511
1404185133.4 1 1 1404185127
1404186605.4 2 1 1404186601
1404189228.7 1 1 1404189228
1404190739.7 2 1 1404190738
1404193416.0 1 1 1404193413
1404194972.0 2 1 1404194970
1404197396.4 1 1 1404197392
1404198888.5 2 1 1404198889
1404201559.7 1 1 1404201558
1404203098.7 2 1 1404203097
1404205818.0 1 1 1404205816
1404207361.0 2 1 1404207360
1404210102.2 1 1 1404210102
1404212310.3 2 1 1404212311
1404214655.9 1 1 1404214652
1404215987.0 2 1 1404215986
1404218575.3 1 1 1404218574
1404219906.5 2 1 1404219902
1404222522.8 1 1 1404222522
1404223978.8 2 1 1404223975
1404226647.1 1 1 1404226645
1404228046.2 2 1 1404228043
1404230666.5 1 1 1404230662
1404231949.7 2 1 1404231950
1404234604.9 1 1 1404234604
1404235943.1 2 1 1404235942
1404238432.5 1 1 1404238427
1404240311.2 2 1 1404240310
1404242501.8 1 1 1404242496
1404244073.8 2 1 1404244072
1404246512.2 1 1 1404246513
1404247995.2 2 1 1404247993
1404250565.6 1 1 1404250564
1404251996.7 2 1 1404251998
1404254413.1 1 1 1404254411
1404255847.2 2 1 1404255847
1404258449.5 1 1 1404258447
1404259828.6 2 1 1404259827
1404262426.9 1 1 1404262427
1404263837.0 2 1 1404263837
1404266461.3 1 1 1404266461
1404267842.4 2 1 1404267841
1404270476.7 1 1 1404270476
1404271820.8 2 1 1404271819
1404274530.0 1 1 1404274527
1404275832.2 2 1 1404275828
1404278525.4 1 1 1404278522
1404279897.6 2 1 1404279893
1404282573.8 1 1 1404282570
1404284121.8 2 1 1404284118
1404286605.2 1 1 1404286602
1404288084.3 2 1 1404288081
1404290753.5 1 1 1404290751
1404292190.6 2 1 1404292188
1404294866.9 1 1 1404294865
1404296825.6 2 1 1404296825
1404299581.8 1 1 1404299576
1404301413.6 2 1 1404301415
1404303991.0 1 1 1404303988
1404305514.0 2 1 1404305513
1404308160.3 1 1 1404308155
1404309972.1 2 1 1404309967
1404312584.4 1 1 1404312579
1404314100.4 2 1 1404314097
1404316763.7 1 1 1404316763
1404318235.7 2 1 1404318237
1404320932.0 1 1 1404320930
1404322510.0 2 1 1404322509
1404324994.3 1 1 1404324990
1404326521.4 2 1 1404326524
1404329060.7 1 1 1404329054
1404330622.7 2 1 1404330618
